mass_i,mass_j,distance,time,pos_i_x,pos_i_y,pos_j_x,pos_j_y,message_x,message_y
3.625,2.5,4.2849955558776855,4.400000095367432,2.9000337,7.680134,0.8503384,3.9171648,-1.0455916,1.5449302
2.5,3.625,4.425052165985107,4.5,0.76762694,3.8875773,2.9609036,7.730834,-1.3687854,-0.9903569
3.625,2.5,4.425052165985107,4.5,2.9609036,7.730834,0.76762694,3.8875773,-1.3940932,1.581528
2.5,3.625,4.565176010131836,4.599999904632568,0.68537414,3.8587935,3.0214572,7.78098,-1.5188682,-1.0836776
3.625,2.5,4.565176010131836,4.599999904632568,3.0214572,7.78098,0.68537414,3.8587935,-1.7408075,1.6189723
2.5,3.625,4.705316066741943,4.700000286102295,0.6035663,3.8307567,3.081704,7.830611,-1.667952,-1.1764395
3.625,2.5,4.705316066741943,4.700000286102295,3.081704,7.830611,0.6035663,3.8307567,-2.0709996,1.6517696
2.5,3.625,4.84542989730835,4.800000190734863,0.5221895,3.8034155,3.1416533,7.879762,-1.8236563,-1.2914054
3.625,2.5,4.84542989730835,4.800000190734863,3.1416533,7.879762,0.5221895,3.8034155,-2.3808963,1.6784583
2.5,3.625,4.9854817390441895,4.900000095367432,0.44122997,3.7767239,3.201315,7.9284654,-1.9840536,-1.4227166
3.625,2.5,4.9854817390441895,4.900000095367432,3.201315,7.9284654,0.44122997,3.7767239,-2.6892185,1.7058576
2.5,3.625,5.125441551208496,5.0,0.36067408,3.7506394,3.2606983,7.97675,-2.1540608,-1.5490302
3.625,2.5,5.125441551208496,5.0,3.2606983,7.97675,0.36067408,3.7506394,-2.9960294,1.7339213
2.5,3.625,5.265285015106201,5.100000381469727,0.2805085,3.7251236,3.3198125,8.024642,-2.421979,-1.7020924
3.625,2.5,5.265285015106201,5.100000381469727,3.3198125,8.024642,0.2805085,3.7251236,-3.30139,1.7626066
2.5,3.625,5.40499210357666,5.199999809265137,0.20072022,3.7001417,3.3786664,8.072166,-2.7381332,-1.8720758
3.625,2.5,5.40499210357666,5.199999809265137,3.3786664,8.072166,0.20072022,3.7001417,-3.6053562,1.7918718
2.5,3.625,5.544546604156494,5.299999713897705,0.121296674,3.6756613,3.4372687,8.119345,-3.0554605,-2.0385306
3.625,2.5,5.544546604156494,5.299999713897705,3.4372687,8.119345,0.121296674,3.6756613,-3.9062767,1.8152832
2.5,3.625,5.683932781219482,5.399999618530273,0.042225674,3.6516535,3.4956279,8.166197,-3.3744264,-2.2049773
3.625,2.5,5.683932781219482,5.399999618530273,3.4956279,8.166197,0.042225674,3.6516535,-4.2043433,1.8488936
2.5,3.625,5.8231401443481445,5.5,-0.036504515,3.6280913,3.553752,8.212742,-3.7504106,-2.407573
3.625,2.5,5.8231401443481445,5.5,3.553752,8.212742,-0.036504515,3.6280913,-4.500862,1.8878852
2.5,3.625,5.962160587310791,5.599999904632568,-0.1149052,3.60495,3.6116488,8.258997,-4.1248684,-2.6092558
3.625,2.5,5.962160587310791,5.599999904632568,3.6116488,8.258997,-0.1149052,3.60495,-4.796223,1.9270872
2.5,3.625,6.100985527038574,5.699999809265137,-0.19298723,3.5822065,3.669326,8.304977,-4.5001483,-2.8097374
3.625,2.5,6.100985527038574,5.699999809265137,3.669326,8.304977,-0.19298723,3.5822065,-5.0904694,1.9664887
2.5,3.625,6.239609718322754,5.799999713897705,-0.27076104,3.55984,3.7267907,8.3506975,-4.894025,-3.006685
3.625,2.5,6.239609718322754,5.799999713897705,3.7267907,8.3506975,-0.27076104,3.55984,-5.383642,2.0060754
2.5,3.625,6.378029823303223,5.900000095367432,-0.34823662,3.5378308,3.7840495,8.396172,-5.286386,-3.2027855
3.625,2.5,6.378029823303223,5.900000095367432,3.7840495,8.396172,-0.34823662,3.5378308,-5.6757812,2.0458367
2.5,3.625,6.516241073608398,6.0,-0.42542356,3.516161,3.8411093,8.441412,-5.6772647,-3.3980558
3.625,2.5,6.516241073608398,6.0,3.8411093,8.441412,-0.42542356,3.516161,-5.9593043,2.0941393
2.5,3.625,6.654241561889648,6.099999904632568,-0.502331,3.4948137,3.8979764,8.486429,-6.0580173,-3.605265
3.625,2.5,6.654241561889648,6.099999904632568,3.8979764,8.486429,-0.502331,3.4948137,-6.2383018,2.1465116
2.5,3.625,6.792029857635498,6.199999809265137,-0.57896787,3.4737735,3.9546568,8.531235,-6.4318624,-3.8197546
3.625,2.5,6.792029857635498,6.199999809265137,3.9546568,8.531235,-0.57896787,3.4737735,-6.516361,2.2083926
2.5,3.625,6.929605007171631,6.300000190734863,-0.65534246,3.4530258,4.0111566,8.575839,-6.8059125,-4.033998
3.625,2.5,6.929605007171631,6.300000190734863,4.0111566,8.575839,-0.65534246,3.4530258,-6.7936034,2.271614
2.5,3.625,7.066967487335205,6.400000095367432,-0.7314629,3.432557,4.067481,8.620251,-7.180376,-4.2480755
3.625,2.5,7.066967487335205,6.400000095367432,4.067481,8.620251,-0.7314629,3.432557,-7.07007,2.3348072
2.5,3.625,7.204116344451904,6.5,-0.8073369,3.4123547,4.1236353,8.664478,-7.5536003,-4.461429
3.625,2.5,7.204116344451904,6.5,4.1236353,8.664478,-0.8073369,3.4123547,-7.3305454,2.366846
2.5,3.625,7.341053009033203,6.599999904632568,-0.88297194,3.392407,4.179625,8.70853,-7.9256186,-4.6740785
3.625,2.5,7.341053009033203,6.599999904632568,4.179625,8.70853,-0.88297194,3.392407,-7.6063294,2.3425977
2.5,3.625,7.477778434753418,6.700000286102295,-0.95837504,3.3727028,4.2354546,8.752415,-8.29646,-4.8860393
3.625,2.5,7.477778434753418,6.700000286102295,4.2354546,8.752415,-0.95837504,3.3727028,-7.881292,2.3186157
2.5,3.625,7.614293575286865,6.800000190734863,-1.033553,3.353232,4.291129,8.796138,-8.668422,-5.0848722
3.625,2.5,7.614293575286865,6.800000190734863,4.291129,8.796138,-1.033553,3.353232,-8.15981,2.289456
2.5,3.625,7.750600337982178,6.900000095367432,-1.1085124,3.3339844,4.3466525,8.839707,-9.0400305,-5.2788544
3.625,2.5,7.750600337982178,6.900000095367432,4.3466525,8.839707,-1.1085124,3.3339844,-8.439671,2.257901
2.5,3.625,7.886701583862305,7.0,-1.1832595,3.3149512,4.4020295,8.883129,-9.410533,-5.472254
3.625,2.5,7.886701583862305,7.0,4.4020295,8.883129,-1.1832595,3.3149512,-8.718772,2.2266006
2.5,3.625,8.022598266601562,7.100000381469727,-1.2578002,3.2961237,4.4572644,8.926409,-9.779961,-5.665083
3.625,2.5,8.022598266601562,7.100000381469727,4.4572644,8.926409,-1.2578002,3.2961237,-9.008997,2.1953537
2.5,3.625,8.158291816711426,7.199999809265137,-1.3321403,3.2774937,4.512361,8.969552,-10.148338,-5.85736
3.625,2.5,8.158291816711426,7.199999809265137,4.512361,8.969552,-1.3321403,3.2774937,-9.298996,2.1643336
2.5,3.625,8.29378604888916,7.299999713897705,-1.4062853,3.2590537,4.567323,9.012565,-10.51569,-6.0490947
3.625,2.5,8.29378604888916,7.299999713897705,4.567323,9.012565,-1.4062853,3.2590537,-9.588274,2.1335387
2.5,3.625,8.429082870483398,7.399999618530273,-1.4802406,3.2407966,4.622154,9.055451,-10.88204,-6.240299
3.625,2.5,8.429082870483398,7.399999618530273,4.622154,9.055451,-1.4802406,3.2407966,-9.876848,2.1029599
2.5,3.625,8.564183235168457,7.5,-1.5540111,3.2227154,4.676858,9.098216,-11.24741,-6.4309864
3.625,2.5,8.564183235168457,7.5,4.676858,9.098216,-1.5540111,3.2227154,-10.164743,2.0725887
2.5,3.625,8.699091911315918,7.599999904632568,-1.6276019,3.2048037,4.7314377,9.140864,-11.611829,-6.62117
3.625,2.5,8.699091911315918,7.599999904632568,4.7314377,9.140864,-1.6276019,3.2048037,-10.451975,2.0424175
2.5,3.625,8.833810806274414,7.699999809265137,-1.7010176,3.1870553,4.785897,9.1834,-11.975317,-6.8108606
3.625,2.5,8.833810806274414,7.699999809265137,4.785897,9.1834,-1.7010176,3.1870553,-10.730561,1.9997426
2.5,3.625,8.968340873718262,7.799999713897705,-1.7742628,3.1694648,4.840238,9.225827,-12.337895,-7.0000706
3.625,2.5,8.968340873718262,7.799999713897705,4.840238,9.225827,-1.7742628,3.1694648,-10.997638,1.9399936
2.5,3.625,9.10268783569336,7.900000095367432,-1.8473418,3.1520264,4.894465,9.268149,-12.699585,-7.18881
3.625,2.5,9.10268783569336,7.900000095367432,4.894465,9.268149,-1.8473418,3.1520264,-11.264145,1.8804822
2.5,3.625,9.23685073852539,8.0,-1.9202588,3.1347349,4.9485803,9.3103695,-13.060408,-7.377091
3.625,2.5,9.23685073852539,8.0,4.9485803,9.3103695,-1.9202588,3.1347349,-11.518204,1.8173807
2.5,3.625,9.370835304260254,8.100000381469727,-1.9930178,3.1175854,5.0025864,9.352492,-13.42038,-7.56492
3.625,2.5,9.370835304260254,8.100000381469727,5.0025864,9.352492,-1.9930178,3.1175854,-11.7659645,1.7526517
2.5,3.625,9.504640579223633,8.199999809265137,-2.0656228,3.1005733,5.056486,9.39452,-13.779523,-7.752312
3.625,2.5,9.504640579223633,8.199999809265137,5.056486,9.39452,-2.0656228,3.1005733,-12.013245,1.6881522
2.5,3.625,9.638272285461426,8.300000190734863,-2.1380775,3.083694,5.1102824,9.436456,-14.151013,-7.943588
3.625,2.5,9.638272285461426,8.300000190734863,5.1102824,9.436456,-2.1380775,3.083694,-12.260063,1.6238744
2.5,3.625,9.771733283996582,8.399999618530273,-2.2103853,3.0669434,5.1639776,9.478303,-14.568938,-8.154606
3.625,2.5,9.771733283996582,8.399999618530273,5.1639776,9.478303,-2.2103853,3.0669434,-12.506432,1.5598128
2.5,3.625,9.905022621154785,8.5,-2.2825499,3.0503173,5.2175736,9.520064,-14.994155,-8.370988
3.625,2.5,9.905022621154785,8.5,5.2175736,9.520064,-2.2825499,3.0503173,-12.752359,1.495958
2.5,3.625,10.03814697265625,8.59999942779541,-2.3545747,3.0338118,5.2710733,9.561743,-15.4184675,-8.586902
3.625,2.5,10.03814697265625,8.59999942779541,5.2710733,9.561743,-2.3545747,3.0338118,-12.997858,1.4323051
2.5,3.625,10.17110538482666,8.699999809265137,-2.426463,3.0174234,5.3244786,9.60334,-15.83441,-8.802808
3.625,2.5,10.17110538482666,8.699999809265137,5.3244786,9.60334,-2.426463,3.0174234,-13.242938,1.3688469
2.5,3.625,10.303903579711914,8.800000190734863,-2.4982176,3.0011482,5.377792,9.644859,-16.246666,-9.018435
3.625,2.5,10.303903579711914,8.800000190734863,5.377792,9.644859,-2.4982176,3.0011482,-13.487607,1.3055768
2.5,3.625,10.436541557312012,8.90000057220459,-2.5698416,2.9849832,5.4310155,9.686303,-16.658104,-9.233622
3.625,2.5,10.436541557312012,8.90000057220459,5.4310155,9.686303,-2.5698416,2.9849832,-13.73188,1.2424906
2.5,3.625,10.569023132324219,9.0,-2.641338,2.968925,5.484151,9.727673,-17.068735,-9.448376
3.625,2.5,10.569023132324219,9.0,5.484151,9.727673,-2.641338,2.968925,-13.975761,1.1795815
2.5,3.625,10.701349258422852,9.100000381469727,-2.71271,2.9529705,5.5372005,9.7689705,-17.478584,-9.662704
3.625,2.5,10.701349258422852,9.100000381469727,5.5372005,9.7689705,-2.71271,2.9529705,-14.219261,1.1168439
2.5,3.625,10.833523750305176,9.199999809265137,-2.7839596,2.9371169,5.5901656,9.810199,-17.887669,-9.87662
3.625,2.5,10.833523750305176,9.199999809265137,5.5901656,9.810199,-2.7839596,2.9371169,-14.462392,1.0542741
2.5,3.625,10.965548515319824,9.300000190734863,-2.8550901,2.9213612,5.643049,9.85136,-18.295996,-10.090129
3.625,2.5,10.965548515319824,9.300000190734863,5.643049,9.85136,-2.8550901,2.9213612,-14.705159,0.99186516
2.5,3.625,11.09742546081543,9.399999618530273,-2.9261038,2.905701,5.6958513,9.892456,-18.703588,-10.303244
3.625,2.5,11.09742546081543,9.399999618530273,5.6958513,9.892456,-2.9261038,2.905701,-14.947572,0.92961466
2.5,3.625,11.229157447814941,9.5,-2.997003,2.8901331,5.7485747,9.933488,-19.111849,-10.517351
3.625,2.5,11.229157447814941,9.5,5.7485747,9.933488,-2.997003,2.8901331,-15.189637,0.8675157
2.5,3.625,11.360745429992676,9.600000381469727,-3.0677905,2.8746557,5.801221,9.974458,-19.53155,-10.74316
3.625,2.5,11.360745429992676,9.600000381469727,5.801221,9.974458,-3.0677905,2.8746557,-15.431362,0.8055657
2.5,3.625,11.492193222045898,9.699999809265137,-3.1384683,2.859266,5.8537917,10.015367,-19.950527,-10.968562
3.625,2.5,11.492193222045898,9.699999809265137,5.8537917,10.015367,-3.1384683,2.859266,-15.672756,0.7437601
2.5,3.625,11.623501777648926,9.800000190734863,-3.2090385,2.8439617,5.9062886,10.056216,-20.368782,-11.193559
3.625,2.5,11.623501777648926,9.800000190734863,5.9062886,10.056216,-3.2090385,2.8439617,-15.913824,0.68209434
7.0,3.625,6.063124179840088,0.0,4.014782,7.0075326,9.956295,5.7992706,-20.004482,-9.988211
3.625,7.0,6.063124179840088,0.0,9.956295,5.7992706,4.014782,7.0075326,-0.5876108,-4.4119473
7.0,3.625,5.990348815917969,0.10000000149011612,4.018905,6.9720883,9.900856,5.8376594,-19.616234,-9.780028
3.625,7.0,5.990348815917969,0.10000000149011612,9.900856,5.8376594,4.018905,6.9720883,-0.53856915,-4.310794
7.0,3.625,5.916718482971191,0.20000000298023224,4.0235243,6.9365487,9.84446,5.8762326,-19.222082,-9.568829
3.625,7.0,5.916718482971191,0.20000000298023224,9.84446,5.8762326,4.0235243,6.9365487,-0.48915723,-4.208301
7.0,3.625,5.842219829559326,0.30000001192092896,4.0286527,6.900916,9.787079,5.914985,-18.82183,-9.3545065
3.625,7.0,5.842219829559326,0.30000001192092896,9.787079,5.914985,4.0286527,6.900916,-0.44011417,-4.1056204
7.0,3.625,5.766839981079102,0.4000000059604645,4.0343046,6.865194,9.728688,5.953911,-18.415293,-9.13696
3.625,7.0,5.766839981079102,0.4000000059604645,9.728688,5.953911,4.0343046,6.865194,-0.39145508,-4.0027523
7.0,3.625,5.690563678741455,0.5,4.0404944,6.8293858,9.669258,5.9930024,-18.002262,-8.916067
3.625,7.0,5.690563678741455,0.5,9.669258,5.9930024,4.0404944,6.8293858,-0.34319344,-3.8997016
7.0,3.625,5.613377571105957,0.6000000238418579,4.047238,6.793495,9.608759,6.032253,-17.59243,-8.697776
3.625,7.0,5.613377571105957,0.6000000238418579,9.608759,6.032253,4.047238,6.793495,-0.29534474,-3.7964692
7.0,3.625,5.535266876220703,0.699999988079071,4.054551,6.757527,9.54716,6.071654,-17.19543,-8.4879875
3.625,7.0,5.535266876220703,0.699999988079071,9.54716,6.071654,4.054551,6.757527,-0.24792749,-3.693063
7.0,3.625,5.456214427947998,0.800000011920929,4.0624514,6.721485,9.484427,6.1111965,-16.791908,-8.274872
3.625,7.0,5.456214427947998,0.800000011920929,9.484427,6.1111965,4.0624514,6.721485,-0.20095828,-3.5894847
7.0,3.625,5.376206398010254,0.9000000357627869,4.070956,6.685375,9.4205265,6.150871,-16.384712,-8.041442
3.625,7.0,5.376206398010254,0.9000000357627869,9.4205265,6.150871,4.070956,6.685375,-0.14870468,-3.4772189
7.0,3.625,5.295226573944092,1.0,4.0800853,6.6492033,9.355421,6.1906652,-15.971527,-7.7989964
3.625,7.0,5.295226573944092,1.0,9.355421,6.1906652,4.0800853,6.6492033,-0.095304646,-3.3623724
7.0,3.625,5.213258266448975,1.100000023841858,4.089858,6.612975,9.289072,6.230568,-15.551176,-7.5524364
3.625,7.0,5.213258266448975,1.100000023841858,9.289072,6.230568,4.089858,6.612975,-0.07373663,-3.2662928
7.0,3.625,5.130285739898682,1.2000000476837158,4.1002955,6.5766983,9.221439,6.270565,-15.11011,-7.3023977
3.625,7.0,5.130285739898682,1.2000000476837158,9.221439,6.270565,4.1002955,6.5766983,-0.06237597,-3.1757302
7.0,3.625,5.046290874481201,1.3000000715255737,4.1114206,6.54038,9.152479,6.3106413,-14.683036,-7.0516014
3.625,7.0,5.046290874481201,1.3000000715255737,9.152479,6.3106413,4.1114206,6.54038,-0.0516072,-3.084783
7.0,3.625,4.961257457733154,1.4000000953674316,4.1232567,6.5040298,9.082147,6.3507805,-14.256631,-6.7974973
3.625,7.0,4.961257457733154,1.4000000953674316,9.082147,6.3507805,4.1232567,6.5040298,-0.032272674,-2.9824688
7.0,3.625,4.8751678466796875,1.5,4.1358285,6.4676566,9.010393,6.3909636,-13.826832,-6.5436726
3.625,7.0,4.8751678466796875,1.5,9.010393,6.3909636,4.1358285,6.4676566,-0.013004847,-2.8790784
7.0,3.625,4.788004398345947,1.600000023841858,4.149163,6.4312716,8.937167,6.4311695,-13.387789,-6.2876515
3.625,7.0,4.788004398345947,1.600000023841858,8.937167,6.4311695,4.149163,6.4312716,0.0057332143,-2.7751274
7.0,3.625,4.6997504234313965,1.7000000476837158,4.163287,6.3948865,8.862415,6.4713755,-12.910542,-6.035892
3.625,7.0,4.6997504234313965,1.7000000476837158,8.862415,6.4713755,4.163287,6.3948865,0.023926876,-2.6706002
7.0,3.625,4.610388278961182,1.8000000715255737,4.178232,6.358515,8.786079,6.5115557,-12.424816,-5.779437
3.625,7.0,4.610388278961182,1.8000000715255737,8.786079,6.5115557,4.178232,6.358515,0.041561462,-2.5654752
7.0,3.625,4.519899368286133,1.899999976158142,4.194029,6.322171,8.708097,6.5516815,-11.928984,-5.4991727
3.625,7.0,4.519899368286133,1.899999976158142,8.708097,6.5516815,4.194029,6.322171,0.058620814,-2.459733
7.0,3.625,4.428268909454346,2.0,4.2107115,6.2858725,8.628406,6.59172,-11.436387,-5.2077103
3.625,7.0,4.428268909454346,2.0,8.628406,6.59172,4.2107115,6.2858725,0.075089894,-2.3533506
7.0,3.625,4.335478782653809,2.0999999046325684,4.228316,6.2496376,8.546933,6.6316357,-10.944918,-4.925704
3.625,7.0,4.335478782653809,2.0999999046325684,8.546933,6.6316357,4.228316,6.2496376,0.0909538,-2.2463026
7.0,3.625,4.241515636444092,2.200000047683716,4.2468805,6.2134876,8.463607,6.671387,-10.44373,-4.6378613
3.625,7.0,4.241515636444092,2.200000047683716,8.463607,6.671387,4.2468805,6.2134876,0.10619763,-2.1385627
7.0,3.625,4.146362781524658,2.299999952316284,4.2664466,6.1774464,8.378346,6.7109284,-9.960188,-4.3622017
3.625,7.0,4.146362781524658,2.299999952316284,8.378346,6.7109284,4.2664466,6.1774464,0.120808005,-2.0301018
7.0,3.625,4.050008773803711,2.4000000953674316,4.287058,6.141541,8.291068,6.750208,-9.540586,-4.1292367
3.625,7.0,4.050008773803711,2.4000000953674316,8.291068,6.750208,4.287058,6.141541,0.1347718,-1.9208872
7.0,3.625,3.952444076538086,2.5,4.308761,6.1058016,8.201681,6.789167,-9.113037,-3.8914452
3.625,7.0,3.952444076538086,2.5,8.201681,6.789167,4.308761,6.1058016,0.15130389,-1.8101895
7.0,3.625,3.853658676147461,2.6000001430511475,4.331607,6.070263,8.110087,6.827739,-8.677119,-3.6484745
3.625,7.0,3.853658676147461,2.6000001430511475,8.110087,6.827739,4.331607,6.070263,0.17578687,-1.6968058
7.0,3.625,3.7536494731903076,2.700000047683716,4.355649,6.0349636,8.016184,6.8658476,-8.234601,-3.4006789
3.625,7.0,3.7536494731903076,2.700000047683716,8.016184,6.8658476,4.355649,6.0349636,0.19972748,-1.5825244
7.0,3.625,3.652416467666626,2.799999952316284,4.380945,5.999949,7.919859,6.9034066,-7.835709,-3.164707
3.625,7.0,3.652416467666626,2.799999952316284,7.919859,6.9034066,4.380945,5.999949,0.22312573,-1.467294
7.0,3.625,3.5499658584594727,2.8999998569488525,4.4075575,5.9652705,7.820993,6.9403167,-7.426036,-2.9205143
3.625,7.0,3.5499658584594727,2.8999998569488525,7.820993,6.9403167,4.4075575,5.9652705,0.24598175,-1.3510615
7.0,3.625,3.4463109970092773,3.0,4.435552,5.930987,7.7194576,6.9764643,-7.0006623,-2.6615026
3.625,7.0,3.4463109970092773,3.0,7.7194576,6.9764643,4.435552,5.930987,0.26830196,-1.2337652
7.0,3.625,3.3414742946624756,3.0999999046325684,4.465,5.8971663,7.615115,7.0117183,-6.564571,-2.3948307
3.625,7.0,3.3414742946624756,3.0999999046325684,7.615115,7.0117183,4.465,5.8971663,0.29009995,-1.1153364
7.0,3.625,3.235491991043091,3.200000047683716,4.495978,5.863887,7.507819,7.0459275,-6.117084,-2.11978
3.625,7.0,3.235491991043091,3.200000047683716,7.507819,7.0459275,4.495978,5.863887,0.3106105,-0.9961933
7.0,3.625,3.1284139156341553,3.299999952316284,4.5285664,5.831239,7.3974123,7.0789156,-5.6574626,-1.8355396
3.625,7.0,3.1284139156341553,3.299999952316284,7.3974123,7.0789156,4.5285664,5.831239,0.30510125,-0.89192283
7.0,3.625,3.0203099250793457,3.4000000953674316,4.5628524,5.79933,7.2837276,7.1104784,-5.1849008,-1.5411767
3.625,7.0,3.0203099250793457,3.4000000953674316,7.2837276,7.1104784,4.5628524,5.79933,0.2994211,-0.7860882
7.0,3.625,2.9112749099731445,3.5,4.5989275,5.7682834,7.1665883,7.1403766,-4.6985264,-1.2356298
3.625,7.0,2.9112749099731445,3.5,7.1665883,7.1403766,4.5989275,5.7682834,0.2935729,-0.67860806
7.0,3.625,2.8014369010925293,3.5999999046325684,4.6368876,5.7382436,7.0458093,7.1683292,-4.2086635,-0.95143044
3.625,7.0,2.8014369010925293,3.5999999046325684,7.0458093,7.1683292,4.6368876,5.7382436,0.29250056,-0.5577004
7.0,3.625,2.6909637451171875,3.6999998092651367,4.676832,5.709382,6.9211974,7.194007,-3.717409,-0.69649255
3.625,7.0,2.6909637451171875,3.6999998092651367,6.9211974,7.194007,4.676832,5.709382,0.29341683,-0.42990145
7.0,3.625,2.5800774097442627,3.799999952316284,4.718863,5.6819005,6.7925572,7.21702,-3.245496,-0.46982267
3.625,7.0,2.5800774097442627,3.799999952316284,6.7925572,7.21702,4.718863,5.6819005,0.29438198,-0.29975024
7.0,3.625,2.469067096710205,3.8999998569488525,4.7630806,5.656038,6.6596947,7.236907,-2.853789,-0.19753161
3.625,7.0,2.469067096710205,3.8999998569488525,6.6596947,7.236907,4.7630806,5.656038,0.29026076,-0.18548411
7.0,3.625,2.358309030532837,4.0,4.80958,5.632077,6.522425,7.253121,-2.4501877,0.090503365
3.625,7.0,2.358309030532837,4.0,6.522425,7.253121,4.80958,5.632077,0.26295775,-0.15145266
7.0,3.625,2.248293161392212,4.099999904632568,4.858444,5.6103544,6.3805895,7.265013,-2.032761,0.3391083
3.625,7.0,2.248293161392212,4.099999904632568,6.3805895,7.265013,4.858444,5.6103544,0.2306933,-0.11474022
7.0,3.625,2.139650583267212,4.199999809265137,4.909734,5.591268,6.2340703,7.271815,-1.6246678,0.5982034
3.625,7.0,2.139650583267212,4.199999809265137,6.2340703,7.271815,4.909734,5.591268,0.18219088,-0.07003316
7.0,3.625,2.0331954956054688,4.300000190734863,4.963471,5.575288,6.0828247,7.2726183,-1.2124387,0.8719275
3.625,7.0,2.0331954956054688,4.300000190734863,6.0828247,7.2726183,4.963471,5.575288,0.12405006,-0.02076149
7.0,3.625,1.929965853691101,4.400000095367432,5.019619,5.5629635,5.9269233,7.266362,-0.7980474,1.1668414
3.625,7.0,1.929965853691101,4.400000095367432,5.9269233,7.266362,5.019619,5.5629635,0.051365323,0.03548558
7.0,3.625,1.8312746286392212,4.5,5.0780516,5.5549283,5.7666106,7.2518234,-0.4344779,1.4018195
3.625,7.0,1.8312746286392212,4.5,5.7666106,7.2518234,5.0780516,5.5549283,-0.02516187,0.0941198
7.0,3.625,1.738751769065857,4.599999904632568,5.1385136,5.5518937,5.6023793,7.227628,-0.1711401,1.6286385
3.625,7.0,1.738751769065857,4.599999904632568,5.6023793,7.227628,5.1385136,5.5518937,-0.105577745,0.15513536
7.0,3.625,1.6543697118759155,4.700000286102295,5.200572,5.5546274,5.435065,7.192294,0.10103115,1.9355565
3.625,7.0,1.6543697118759155,4.700000286102295,5.435065,7.192294,5.200572,5.5546274,-0.18991417,0.21835443
7.0,3.625,1.5804213285446167,4.800000190734863,5.2635674,5.563905,5.2659407,7.1443243,0.24651486,2.1754239
3.625,7.0,1.5804213285446167,4.800000190734863,5.2659407,7.1443243,5.2635674,5.563905,-0.27718753,0.2832931
7.0,3.625,1.5194203853607178,4.900000095367432,5.326574,5.5804243,5.0967956,7.08237,0.37046435,2.382914
3.625,7.0,1.5194203853607178,4.900000095367432,5.0967956,7.08237,5.326574,5.5804243,-0.36491394,0.3392858
7.0,3.625,1.4738898277282715,5.0,5.388396,5.6046877,4.9299383,7.0054617,0.5129705,2.555382
3.625,7.0,1.4738898277282715,5.0,4.9299383,7.0054617,5.388396,5.6046877,-0.45238063,0.3894623
7.0,3.625,1.4460351467132568,5.100000381469727,5.447628,5.6368623,4.768081,6.9132767,0.56346697,2.7091372
3.625,7.0,1.4460351467132568,5.100000381469727,4.768081,6.9132767,5.447628,5.6368623,-0.5374932,0.43669876
7.0,3.625,1.4373632669448853,5.199999809265137,5.5027966,5.67667,4.6140714,6.8063517,0.6705628,2.8780258
3.625,7.0,1.4373632669448853,5.199999809265137,4.6140714,6.8063517,5.5027966,5.67667,-0.621091,0.4592855
7.0,3.625,1.4483712911605835,5.299999713897705,5.552554,5.7233562,4.4705105,6.6861444,0.70014685,2.9269953
3.625,7.0,1.4483712911605835,5.299999713897705,4.4705105,6.6861444,5.552554,5.7233562,-0.71009165,0.3807672
7.0,3.625,1.4784315824508667,5.399999618530273,5.5958724,5.775772,4.3393846,6.554873,0.6552695,2.854488
3.625,7.0,1.4784315824508667,5.399999618530273,4.3393846,6.554873,5.5958724,5.775772,-0.78540426,0.31235823
7.0,3.625,1.5259336233139038,5.5,5.632159,5.8325477,4.2218366,6.4151826,0.5623074,2.7331772
3.625,7.0,1.5259336233139038,5.5,4.2218366,6.4151826,5.632159,5.8325477,-0.84702796,0.2524692
7.0,3.625,1.588613748550415,5.599999904632568,5.661267,5.892289,4.118151,6.269765,0.42120174,2.5381129
3.625,7.0,1.588613748550415,5.599999904632568,4.118151,6.269765,5.661267,5.892289,-0.8949984,0.20202568
7.0,3.625,1.6639357805252075,5.699999809265137,5.683412,5.9537334,4.0279107,6.1210585,0.26919392,2.284574
3.625,7.0,1.6639357805252075,5.699999809265137,4.0279107,6.1210585,5.683412,5.9537334,-0.9241485,0.14176793
7.0,3.625,1.749403476715088,5.799999713897705,5.6990557,6.0158353,3.9502246,5.971083,0.19539705,2.0862935
3.625,7.0,1.749403476715088,5.799999713897705,3.9502246,5.971083,5.6990557,6.0158353,-0.94394594,0.092728734
7.0,3.625,1.842759132385254,5.900000095367432,5.708789,6.0777855,3.8839526,5.8213997,0.16902864,1.9886487
3.625,7.0,1.842759132385254,5.900000095367432,3.8839526,5.8213997,5.708789,6.0777855,-0.95356303,0.0693478
7.0,3.625,1.9420708417892456,6.0,5.713244,6.138994,3.8278723,5.673148,0.14344901,1.8901885
3.625,7.0,1.9420708417892456,6.0,3.8278723,5.673148,5.713244,6.138994,-0.9562407,0.06542574
7.0,3.625,2.045748472213745,6.099999904632568,5.71304,6.199052,3.780789,5.5271196,0.122054234,1.797642
3.625,7.0,2.045748472213745,6.099999904632568,3.780789,5.5271196,5.71304,6.199052,-0.9706195,0.038699284
7.0,3.625,2.1525144577026367,6.199999809265137,5.7087502,6.2576885,3.7415953,5.383835,0.1267262,1.7407248
3.625,7.0,2.1525144577026367,6.199999809265137,3.7415953,5.383835,5.7087502,6.2576885,-0.98897916,0.0077186525
7.0,3.625,2.261359930038452,6.300000190734863,5.7008896,6.3147388,3.7092977,5.2436132,0.12993494,1.6980377
3.625,7.0,2.261359930038452,6.300000190734863,3.7092977,5.2436132,5.7008896,6.3147388,-1.0012249,-0.017910033
