mass_i,mass_j,distance,time,pos_i_x,pos_i_y,pos_j_x,pos_j_y,message_x,message_y
9.25,4.375,9.181159019470215,3.0,4.01081,2.555401,6.9648323,11.248354,12.877916,4.221554
4.375,9.25,9.181159019470215,3.0,6.9648323,11.248354,4.01081,2.555401,19.248022,2.8187685
9.25,4.375,9.182232856750488,3.0999999046325684,4.0644994,2.6068323,7.012548,11.302947,12.853837,4.2067327
4.375,9.25,9.182232856750488,3.0999999046325684,7.012548,11.302947,4.0644994,2.6068323,19.314539,2.8070147
9.25,4.375,9.182503700256348,3.200000047683716,4.1182723,2.658509,7.060087,11.35702,12.830007,4.193354
4.375,9.25,9.182503700256348,3.200000047683716,7.060087,11.35702,4.1182723,2.658509,19.380522,2.7951226
9.25,4.375,9.181970596313477,3.299999952316284,4.172128,2.7104316,7.107451,11.410574,12.808381,4.178137
4.375,9.25,9.181970596313477,3.299999952316284,7.107451,11.410574,4.172128,2.7104316,19.44597,2.783089
9.25,4.375,9.180635452270508,3.4000000953674316,4.226067,2.7626,7.1546392,11.463608,12.789113,4.158561
4.375,9.25,9.180635452270508,3.4000000953674316,7.1546392,11.463608,4.226067,2.7626,19.49962,2.7669117
9.25,4.375,9.178496360778809,3.5,4.280089,2.8150144,7.2016525,11.516122,12.780011,4.1360564
4.375,9.25,9.178496360778809,3.5,7.2016525,11.516122,4.280089,2.8150144,19.537266,2.7450988
9.25,4.375,9.175554275512695,3.5999999046325684,4.334193,2.8676748,7.2484913,11.568115,12.777778,4.1115384
4.375,9.25,9.175554275512695,3.5999999046325684,7.2484913,11.568115,4.334193,2.8676748,19.574375,2.7231414
9.25,4.375,9.171807289123535,3.6999998092651367,4.38838,2.9205818,7.2951555,11.619588,12.79933,4.093063
4.375,9.25,9.171807289123535,3.6999998092651367,7.2951555,11.619588,4.38838,2.9205818,19.610954,2.7010415
9.25,4.375,9.167255401611328,3.799999952316284,4.4426494,2.9737353,7.3416452,11.670539,12.833102,4.0776687
4.375,9.25,9.167255401611328,3.799999952316284,7.3416452,11.670539,4.4426494,2.9737353,19.657076,2.6845968
9.25,4.375,9.161897659301758,3.8999998569488525,4.4970007,3.0271358,7.387961,11.720968,12.868139,4.0632906
4.375,9.25,9.161897659301758,3.8999998569488525,7.387961,11.720968,4.4970007,3.0271358,19.700579,2.6651053
9.25,4.375,9.155733108520508,4.0,4.5514345,3.0807836,7.434103,11.770874,12.909176,4.0536623
4.375,9.25,9.155733108520508,4.0,7.434103,11.770874,4.5514345,3.0807836,19.737085,2.6618648
9.25,4.375,9.148760795593262,4.099999904632568,4.6059504,3.134679,7.480071,11.820256,12.955235,4.051051
4.375,9.25,9.148760795593262,4.099999904632568,7.480071,11.820256,4.6059504,3.134679,19.773085,2.6585329
9.25,4.375,9.140978813171387,4.199999809265137,4.660548,3.1888225,7.5258656,11.869114,13.006869,4.05621
4.375,9.25,9.140978813171387,4.199999809265137,7.5258656,11.869114,4.660548,3.1888225,19.808569,2.655107
9.25,4.375,9.1323881149292,4.300000190734863,4.715228,3.2432146,7.571487,11.917446,13.05838,4.061297
4.375,9.25,9.1323881149292,4.300000190734863,7.571487,11.917446,4.715228,3.2432146,19.843538,2.651589
9.25,4.375,9.122984886169434,4.400000095367432,4.76999,3.2978559,7.616935,11.965252,13.109769,4.066311
4.375,9.25,9.122984886169434,4.400000095367432,7.616935,11.965252,4.76999,3.2978559,19.878004,2.6479795
9.25,4.375,9.112767219543457,4.5,4.824834,3.3527467,7.662209,12.012529,13.161007,4.069959
4.375,9.25,9.112767219543457,4.5,7.662209,12.012529,4.824834,3.3527467,19.91195,2.6442764
9.25,4.375,9.101736068725586,4.599999904632568,4.87976,3.407888,7.70731,12.059278,13.211932,4.065575
4.375,9.25,9.101736068725586,4.599999904632568,7.70731,12.059278,4.87976,3.407888,19.945387,2.6404815
9.25,4.375,9.089885711669922,4.700000286102295,4.9347677,3.4632802,7.752238,12.105495,13.262738,4.0611005
4.375,9.25,9.089885711669922,4.700000286102295,7.752238,12.105495,4.9347677,3.4632802,19.978315,2.6365917
9.25,4.375,9.077217102050781,4.800000190734863,4.989858,3.518924,7.796992,12.151181,13.313413,4.056539
4.375,9.25,9.077217102050781,4.800000190734863,7.796992,12.151181,4.989858,3.518924,20.010727,2.6326113
9.25,4.375,9.063725471496582,4.900000095367432,5.0450306,3.5748203,7.8415723,12.196333,13.363964,4.0518875
4.375,9.25,9.063725471496582,4.900000095367432,7.8415723,12.196333,5.0450306,3.5748203,20.042635,2.6285346
9.25,4.375,9.049410820007324,5.0,5.100285,3.6309698,7.885979,12.24095,13.414384,4.0471506
4.375,9.25,9.049410820007324,5.0,7.885979,12.24095,5.100285,3.6309698,20.074018,2.6243656
9.25,4.375,9.034269332885742,5.100000381469727,5.1556215,3.6873734,7.930212,12.285028,13.464677,4.042321
4.375,9.25,9.034269332885742,5.100000381469727,7.930212,12.285028,5.1556215,3.6873734,20.10674,2.6204627
9.25,4.375,9.018299102783203,5.199999809265137,5.2110405,3.7440321,7.974271,12.328568,13.514838,4.0374036
4.375,9.25,9.018299102783203,5.199999809265137,7.974271,12.328568,5.2110405,3.7440321,20.142197,2.617095
9.25,4.375,9.001494407653809,5.299999713897705,5.266542,3.800947,8.018155,12.371567,13.564869,4.032397
4.375,9.25,9.001494407653809,5.299999713897705,8.018155,12.371567,5.266542,3.800947,20.177347,2.6143851
9.25,4.375,8.983855247497559,5.399999618530273,5.322126,3.8581188,8.061865,12.414022,13.614768,4.027298
4.375,9.25,8.983855247497559,5.399999618530273,8.061865,12.414022,5.322126,3.8581188,20.212484,2.6134038
9.25,4.375,8.965376853942871,5.5,5.3777924,3.9155488,8.1054,12.455932,13.667303,4.0217524
4.375,9.25,8.965376853942871,5.5,8.1054,12.455932,5.3777924,3.9155488,20.247133,2.6123652
9.25,4.375,8.946057319641113,5.599999904632568,5.433542,3.973238,8.148761,12.497293,13.719866,4.0160933
4.375,9.25,8.946057319641113,5.599999904632568,8.148761,12.497293,5.433542,3.973238,20.281284,2.611269
9.25,4.375,8.92588996887207,5.699999809265137,5.489374,4.0311875,8.191946,12.538104,13.772303,4.010343
4.375,9.25,8.92588996887207,5.699999809265137,8.191946,12.538104,5.489374,4.0311875,20.317574,2.6104858
9.25,4.375,8.904873847961426,5.799999713897705,5.5452895,4.089399,8.234955,12.5783615,13.82462,4.004499
4.375,9.25,8.904873847961426,5.799999713897705,8.234955,12.5783615,5.5452895,4.089399,20.35381,2.609707
9.25,4.375,8.883004188537598,5.900000095367432,5.6012883,4.147873,8.277788,12.618063,13.876817,3.9985595
4.375,9.25,8.883004188537598,5.900000095367432,8.277788,12.618063,5.6012883,4.147873,20.389565,2.608872
9.25,4.375,8.860276222229004,6.0,5.6573706,4.2066116,8.320445,12.657206,13.928889,3.9925284
4.375,9.25,8.860276222229004,6.0,8.320445,12.657206,5.6573706,4.2066116,20.42412,2.6076913
9.25,4.375,8.836686134338379,6.099999904632568,5.7135367,4.265616,8.362925,12.695786,13.980833,3.9863992
4.375,9.25,8.836686134338379,6.099999904632568,8.362925,12.695786,5.7135367,4.265616,20.473652,2.6095474
9.25,4.375,8.812230110168457,6.199999809265137,5.769787,4.3248873,8.405227,12.733803,14.032221,3.980887
4.375,9.25,8.812230110168457,6.199999809265137,8.405227,12.733803,5.769787,4.3248873,20.520876,2.6121914
9.25,4.375,8.78690242767334,6.300000190734863,5.826121,4.3844275,8.4473505,12.771251,14.082308,3.9772186
4.375,9.25,8.78690242767334,6.300000190734863,8.4473505,12.771251,5.826121,4.3844275,20.551811,2.6177652
9.25,4.375,8.760696411132812,6.400000095367432,5.8825397,4.444238,8.489296,12.808126,14.132255,3.973473
4.375,9.25,8.760696411132812,6.400000095367432,8.489296,12.808126,5.8825397,4.444238,20.58231,2.6232972
9.25,4.375,8.733609199523926,6.5,5.9390435,4.504321,8.531062,12.844427,14.182056,3.969646
4.375,9.25,8.733609199523926,6.5,8.531062,12.844427,5.9390435,4.504321,20.612366,2.628786
9.25,4.375,8.705635070800781,6.599999904632568,5.995632,4.5646777,8.572648,12.880149,14.231717,3.9657397
4.375,9.25,8.705635070800781,6.599999904632568,8.572648,12.880149,5.995632,4.5646777,20.641972,2.6342344
9.25,4.375,8.676767349243164,6.700000286102295,6.052306,4.62531,8.614054,12.915288,14.281237,3.961753
4.375,9.25,8.676767349243164,6.700000286102295,8.614054,12.915288,6.052306,4.62531,20.671135,2.6396382
9.25,4.375,8.647000312805176,6.800000190734863,6.109066,4.6862197,8.655277,12.94984,14.330605,3.9576874
4.375,9.25,8.647000312805176,6.800000190734863,8.655277,12.94984,6.109066,4.6862197,20.699854,2.6449995
9.25,4.375,8.616327285766602,6.900000095367432,6.165912,4.7474093,8.696319,12.983801,14.3798275,3.9535384
4.375,9.25,8.616327285766602,6.900000095367432,8.696319,12.983801,6.165912,4.7474093,20.72812,2.6503158
9.25,4.375,8.584744453430176,7.0,6.2228446,4.8088803,8.737178,13.017166,14.428897,3.9493084
4.375,9.25,8.584744453430176,7.0,8.737178,13.017166,6.2228446,4.8088803,20.755941,2.6555908
9.25,4.375,8.552241325378418,7.100000381469727,6.2798643,4.870635,8.777853,13.049932,14.477817,3.9449954
4.375,9.25,8.552241325378418,7.100000381469727,8.777853,13.049932,6.2798643,4.870635,20.783304,2.6608207
9.25,4.375,8.518814086914062,7.199999809265137,6.3369713,4.932676,8.818343,13.082092,14.526584,3.9406013
4.375,9.25,8.518814086914062,7.199999809265137,8.818343,13.082092,6.3369713,4.932676,20.810213,2.6660056
9.25,4.375,8.484454154968262,7.299999713897705,6.394166,4.995005,8.858648,13.113644,14.575193,3.936121
4.375,9.25,8.484454154968262,7.299999713897705,8.858648,13.113644,6.394166,4.995005,20.83667,2.6711469
9.25,4.375,8.449152946472168,7.399999618530273,6.451449,5.0576253,8.8987665,13.14458,14.623643,3.9315586
4.375,9.25,8.449152946472168,7.399999618530273,8.8987665,13.14458,6.451449,5.0576253,20.862661,2.6762412
9.25,4.375,8.4129056930542,7.5,6.5088205,5.1205387,8.938697,13.174896,14.671935,3.926911
4.375,9.25,8.4129056930542,7.5,8.938697,13.174896,6.5088205,5.1205387,20.888187,2.681289
9.25,4.375,8.375700950622559,7.599999904632568,6.5662813,5.183748,8.978438,13.204587,14.720062,3.9221776
4.375,9.25,8.375700950622559,7.599999904632568,8.978438,13.204587,6.5662813,5.183748,20.913256,2.686293
9.25,4.375,8.337532043457031,7.699999809265137,6.623832,5.2472553,9.01799,13.233646,14.769216,3.9169066
4.375,9.25,8.337532043457031,7.699999809265137,9.01799,13.233646,6.623832,5.2472553,20.937855,2.6912494
9.25,4.375,8.298389434814453,7.799999713897705,6.6814733,5.3110642,9.057351,13.262069,14.818522,3.9114282
4.375,9.25,8.298389434814453,7.799999713897705,9.057351,13.262069,6.6814733,5.3110642,20.961983,2.696159
9.25,4.375,8.25826358795166,7.900000095367432,6.7392054,5.375178,9.096519,13.289847,14.87337,3.9051297
4.375,9.25,8.25826358795166,7.900000095367432,9.096519,13.289847,6.7392054,5.375178,20.985643,2.7010214
9.25,4.375,8.217146873474121,8.0,6.797029,5.4395986,9.135494,13.316977,14.939888,3.8972268
4.375,9.25,8.217146873474121,8.0,9.135494,13.316977,6.797029,5.4395986,21.008823,2.7058363
9.25,4.375,8.175026893615723,8.100000381469727,6.8549447,5.50433,9.174274,13.343449,15.006279,3.8892267
4.375,9.25,8.175026893615723,8.100000381469727,9.174274,13.343449,6.8549447,5.50433,21.031525,2.710601
9.25,4.375,8.131895065307617,8.199999809265137,6.9129534,5.5693755,9.212858,13.369257,15.073566,3.8812873
4.375,9.25,8.131895065307617,8.199999809265137,9.212858,13.369257,6.9129534,5.5693755,21.05375,2.715318
9.25,4.375,8.087739944458008,8.300000190734863,6.9710555,5.634738,9.251245,13.394395,15.144479,3.873968
4.375,9.25,8.087739944458008,8.300000190734863,9.251245,13.394395,6.9710555,5.634738,21.075489,2.719985
9.25,4.375,8.042551040649414,8.399999618530273,7.029252,5.7004213,9.289432,13.418855,15.217296,3.8669415
4.375,9.25,8.042551040649414,8.399999618530273,9.289432,13.418855,7.029252,5.7004213,21.096739,2.7246034
9.25,4.375,7.9963154792785645,8.5,7.0875435,5.7664294,9.327417,13.442628,15.290015,3.8598218
4.375,9.25,7.9963154792785645,8.5,9.327417,13.442628,7.0875435,5.7664294,21.117498,2.7291696
9.25,4.375,7.949021816253662,8.59999942779541,7.145931,5.8327656,9.3652,13.465707,15.362634,3.852606
4.375,9.25,7.949021816253662,8.59999942779541,9.3652,13.465707,7.145931,5.8327656,21.1386,2.733598
9.25,4.375,7.900657653808594,8.699999809265137,7.204415,5.899434,9.402779,13.488083,15.435143,3.8452947
4.375,9.25,7.900657653808594,8.699999809265137,9.402779,13.488083,7.204415,5.899434,21.172062,2.7366216
9.25,4.375,7.851210117340088,8.800000190734863,7.262996,5.9664392,9.440151,13.5097475,15.50755,3.837888
4.375,9.25,7.851210117340088,8.800000190734863,9.440151,13.5097475,7.262996,5.9664392,21.205097,2.739585
9.25,4.375,7.800665378570557,8.90000057220459,7.321676,6.0337853,9.477316,13.530691,15.579849,3.8303826
4.375,9.25,7.800665378570557,8.90000057220459,9.477316,13.530691,7.321676,6.0337853,21.237715,2.7424867
9.25,4.375,7.749008655548096,9.0,7.380455,6.101477,9.514271,13.550904,15.652027,3.8227754
4.375,9.25,7.749008655548096,9.0,9.514271,13.550904,7.380455,6.101477,21.269909,2.745325
9.25,4.375,7.696225643157959,9.100000381469727,7.4393344,6.169519,9.551013,13.570377,15.72409,3.81507
4.375,9.25,7.696225643157959,9.100000381469727,9.551013,13.570377,7.4393344,6.169519,21.301678,2.748101
9.25,4.375,7.642301559448242,9.199999809265137,7.4983153,6.237916,9.587542,13.5891,15.796028,3.8072605
4.375,9.25,7.642301559448242,9.199999809265137,9.587542,13.5891,7.4983153,6.237916,21.333021,2.750812
9.25,4.375,7.58721923828125,9.300000190734863,7.5573983,6.306673,9.623854,13.60706,15.867837,3.7993474
4.375,9.25,7.58721923828125,9.300000190734863,9.623854,13.60706,7.5573983,6.306673,21.363924,2.753456
9.25,4.375,7.530961513519287,9.399999618530273,7.616585,6.375796,9.659946,13.624248,15.94266,3.7921183
4.375,9.25,7.530961513519287,9.399999618530273,9.659946,13.624248,7.616585,6.375796,21.394392,2.7560365
9.25,4.375,7.473511695861816,9.5,7.675876,6.4452896,9.695818,13.64065,16.021957,3.7859428
4.375,9.25,7.473511695861816,9.5,9.695818,13.64065,7.675876,6.4452896,21.424425,2.7585485
9.25,4.375,7.414851665496826,9.600000381469727,7.7352734,6.5151606,9.731466,13.656256,16.101046,3.7796388
4.375,9.25,7.414851665496826,9.600000381469727,9.731466,13.656256,7.7352734,6.5151606,21.454023,2.7609932
9.25,4.375,7.354961395263672,9.699999809265137,7.7947774,6.585415,9.766888,13.671051,16.179913,3.77321
4.375,9.25,7.354961395263672,9.699999809265137,9.766888,13.671051,7.7947774,6.585415,21.485695,2.760413
9.25,4.375,7.293821811676025,9.800000190734863,7.85439,6.656059,9.80208,13.685023,16.25856,3.76665
4.375,9.25,7.293821811676025,9.800000190734863,9.80208,13.685023,7.85439,6.656059,21.52183,2.7582357
2.875,7.375,6.138302326202393,0.0,9.023896,4.376007,3.6556296,1.3993537,19.355078,4.0178523
7.375,2.875,6.138302326202393,0.0,3.6556296,1.3993537,9.023896,4.376007,15.060474,5.652272
2.875,7.375,6.117488861083984,0.10000000149011612,8.96798,4.4191813,3.611089,1.4649668,19.183352,3.927721
7.375,2.875,6.117488861083984,0.10000000149011612,3.611089,1.4649668,8.96798,4.4191813,14.943361,5.591786
2.875,7.375,6.095339298248291,0.20000000298023224,8.911202,4.4618797,3.5668845,1.5307653,19.0105,3.8374565
7.375,2.875,6.095339298248291,0.20000000298023224,3.5668845,1.5307653,8.911202,4.4618797,14.835203,5.526855
2.875,7.375,6.071844100952148,0.30000001192092896,8.853554,4.5041013,3.5230193,1.5967499,18.836517,3.747059
7.375,2.875,6.071844100952148,0.30000001192092896,3.5230193,1.5967499,8.853554,4.5041013,14.735477,5.4610376
2.875,7.375,6.046992778778076,0.4000000059604645,8.795028,4.5458436,3.4794962,1.6629212,18.66139,3.6565232
7.375,2.875,6.046992778778076,0.4000000059604645,3.4794962,1.6629212,8.795028,4.5458436,14.6349745,5.3955216
2.875,7.375,6.020772457122803,0.5,8.735615,4.5871053,3.4363189,1.7292799,18.48511,3.5658479
7.375,2.875,6.020772457122803,0.5,3.4363189,1.7292799,8.735615,4.5871053,14.533766,5.3298373
2.875,7.375,5.9931745529174805,0.6000000238418579,8.675307,4.6278844,3.3934903,1.7958267,18.307678,3.47503
7.375,2.875,5.9931745529174805,0.6000000238418579,3.3934903,1.7958267,8.675307,4.6278844,14.431846,5.263985
2.875,7.375,5.964183807373047,0.699999988079071,8.614095,4.6681786,3.3510146,1.8625627,18.129074,3.384068
7.375,2.875,5.964183807373047,0.699999988079071,3.3510146,1.8625627,8.614095,4.6681786,14.329207,5.197959
2.875,7.375,5.933788776397705,0.800000011920929,8.551968,4.707985,3.3088953,1.9294887,17.949293,3.2929573
7.375,2.875,5.933788776397705,0.800000011920929,3.3088953,1.9294887,8.551968,4.707985,14.229691,5.1347866
2.875,7.375,5.901974201202393,0.9000000357627869,8.488915,4.747301,3.2671368,1.9966059,17.74232,3.2065747
7.375,2.875,5.901974201202393,0.9000000357627869,3.2671368,1.9966059,8.488915,4.747301,14.129409,5.077653
2.875,7.375,5.868724822998047,1.0,8.424927,4.7861238,3.2257433,2.0639153,17.529055,3.1208768
7.375,2.875,5.868724822998047,1.0,3.2257433,2.0639153,8.424927,4.7861238,14.013243,5.025048
2.875,7.375,5.834023952484131,1.100000023841858,8.359989,4.82445,3.1847196,2.1314182,17.323044,3.035235
7.375,2.875,5.834023952484131,1.100000023841858,3.1847196,2.1314182,8.359989,4.82445,13.889234,4.9708443
2.875,7.375,5.797855854034424,1.2000000476837158,8.294091,4.862276,3.1440704,2.1991162,17.129019,2.952974
7.375,2.875,5.797855854034424,1.2000000476837158,3.1440704,2.1991162,8.294091,4.862276,13.764395,4.9165735
2.875,7.375,5.760201930999756,1.3000000715255737,8.227219,4.8995986,3.103801,2.2670107,16.98198,2.895968
7.375,2.875,5.760201930999756,1.3000000715255737,3.103801,2.2670107,8.227219,4.8995986,13.638721,4.862233
2.875,7.375,5.721042633056641,1.4000000953674316,8.159358,4.9364133,3.063917,2.335103,16.833603,2.8387682
7.375,2.875,5.721042633056641,1.4000000953674316,3.063917,2.335103,8.159358,4.9364133,13.512196,4.8078237
2.875,7.375,5.68035888671875,1.5,8.090494,4.9727154,3.0244238,2.403395,16.683884,2.7813694
7.375,2.875,5.68035888671875,1.5,3.0244238,2.403395,8.090494,4.9727154,13.378793,4.7685494
2.875,7.375,5.638126850128174,1.600000023841858,8.020611,5.008501,2.9853282,2.4718885,16.537405,2.6967294
7.375,2.875,5.638126850128174,1.600000023841858,2.9853282,2.4718885,8.020611,5.008501,13.236434,4.7532973
2.875,7.375,5.594325065612793,1.7000000476837158,7.949692,5.0437646,2.9466362,2.5405855,16.389532,2.6118731
7.375,2.875,5.594325065612793,1.7000000476837158,2.9466362,2.5405855,7.949692,5.0437646,13.093412,4.744561
2.875,7.375,5.548928260803223,1.8000000715255737,7.8777194,5.078501,2.908355,2.609488,16.24025,2.526839
7.375,2.875,5.548928260803223,1.8000000715255737,2.908355,2.609488,7.8777194,5.078501,12.9451065,4.723547
2.875,7.375,5.5019121170043945,1.899999976158142,7.8046746,5.1127048,2.8704917,2.6785982,16.108274,2.4617836
7.375,2.875,5.5019121170043945,1.899999976158142,2.8704917,2.6785982,7.8046746,5.1127048,12.795927,4.7022095
2.875,7.375,5.4532470703125,2.0,7.7305374,5.1463695,2.8330543,2.7479184,15.97585,2.3976371
7.375,2.875,5.4532470703125,2.0,2.8330543,2.7479184,7.7305374,5.1463695,12.649625,4.674553
2.875,7.375,5.40290641784668,2.0999999046325684,7.655287,5.179489,2.796051,2.817451,15.841935,2.3332999
7.375,2.875,5.40290641784668,2.0999999046325684,2.796051,2.817451,7.655287,5.179489,12.507737,4.636388
2.875,7.375,5.350857257843018,2.200000047683716,7.5789003,5.2120566,2.7594905,2.887199,15.706505,2.2687676
7.375,2.875,5.350857257843018,2.200000047683716,2.7594905,2.887199,7.5789003,5.2120566,12.366772,4.5902987
2.875,7.375,5.297067642211914,2.299999952316284,7.501354,5.244065,2.723382,2.957165,15.569527,2.2040381
7.375,2.875,5.297067642211914,2.299999952316284,2.723382,2.957165,7.501354,5.244065,12.224964,4.5437374
2.875,7.375,5.241502285003662,2.4000000953674316,7.4226227,5.2755055,2.6877356,3.0273523,15.430972,2.1391053
7.375,2.875,5.241502285003662,2.4000000953674316,2.6877356,3.0273523,7.4226227,5.2755055,12.1123905,4.482069
2.875,7.375,5.184123992919922,2.5,7.342679,5.3063707,2.6525617,3.097764,15.291838,2.0739553
7.375,2.875,5.184123992919922,2.5,2.6525617,3.097764,7.342679,5.3063707,12.017257,4.4203696
2.875,7.375,5.1248931884765625,2.6000001430511475,7.261494,5.3366513,2.6178718,3.1684034,15.154558,2.0107758
7.375,2.875,5.1248931884765625,2.6000001430511475,2.6178718,3.1684034,7.261494,5.3366513,11.921587,4.3579373
2.875,7.375,5.0637664794921875,2.700000047683716,7.1790376,5.3663383,2.5836775,3.2392743,15.010506,1.9467659
7.375,2.875,5.0637664794921875,2.700000047683716,2.5836775,3.2392743,7.1790376,5.3663383,11.82537,4.2947593
2.875,7.375,5.000699996948242,2.799999952316284,7.0952764,5.395421,2.549992,3.3103807,14.864962,1.8889015
7.375,2.875,5.000699996948242,2.799999952316284,2.549992,3.3103807,7.0952764,5.395421,11.728608,4.230811
2.875,7.375,4.935644149780273,2.8999998569488525,7.0101748,5.423889,2.516829,3.3817267,14.717713,1.8307204
7.375,2.875,4.935644149780273,2.8999998569488525,2.516829,3.3817267,7.0101748,5.423889,11.703799,4.1704006
2.875,7.375,4.868546962738037,3.0,6.9236956,5.451731,2.484203,3.453317,14.568711,1.7722089
7.375,2.875,4.868546962738037,3.0,2.484203,3.453317,6.9236956,5.451731,11.6988535,4.110352
2.875,7.375,4.79935359954834,3.0999999046325684,6.835798,5.478935,2.45213,3.525156,14.417911,1.7133584
7.375,2.875,4.79935359954834,3.0999999046325684,2.45213,3.525156,6.835798,5.478935,11.693754,4.0494914
2.875,7.375,4.72800350189209,3.200000047683716,6.7464385,5.5054865,2.4206269,3.597249,14.265264,1.6541514
7.375,2.875,4.72800350189209,3.200000047683716,2.4206269,3.597249,6.7464385,5.5054865,11.688511,3.9877944
2.875,7.375,4.65443229675293,3.299999952316284,6.65557,5.5313725,2.3897119,3.6696014,14.110713,1.5945785
7.375,2.875,4.65443229675293,3.299999952316284,2.3897119,3.6696014,6.65557,5.5313725,11.683567,3.922343
2.875,7.375,4.578570365905762,3.4000000953674316,6.563142,5.556578,2.3594048,3.7422192,13.954196,1.5346222
7.375,2.875,4.578570365905762,3.4000000953674316,2.3594048,3.7422192,6.563142,5.556578,11.634022,3.8878458
2.875,7.375,4.500341892242432,3.5,6.469099,5.5810866,2.3297272,3.8151088,13.801527,1.477788
7.375,2.875,4.500341892242432,3.5,2.3297272,3.8151088,6.469099,5.5810866,11.575693,3.8513935
2.875,7.375,4.419665813446045,3.5999999046325684,6.373382,5.604881,2.3007023,3.8882768,13.650733,1.4232016
7.375,2.875,4.419665813446045,3.5999999046325684,2.3007023,3.8882768,6.373382,5.604881,11.522095,3.7984483
2.875,7.375,4.336454391479492,3.6999998092651367,6.275926,5.627942,2.2723556,3.9617305,13.500126,1.3738508
7.375,2.875,4.336454391479492,3.6999998092651367,2.2723556,3.9617305,6.275926,5.627942,11.466929,3.744197
2.875,7.375,4.2506103515625,3.799999952316284,6.17666,5.6502504,2.2447143,4.0354776,13.347544,1.3244245
7.375,2.875,4.2506103515625,3.799999952316284,2.2447143,4.0354776,6.17666,5.6502504,11.410331,3.689255
2.875,7.375,4.1620283126831055,3.8999998569488525,6.0755067,5.6717834,2.2178087,4.109527,13.192969,1.274915
7.375,2.875,4.1620283126831055,3.8999998569488525,2.2178087,4.109527,6.0755067,5.6717834,11.35226,3.6335962
2.875,7.375,4.070592403411865,4.0,5.9723806,5.6925178,2.191672,4.183888,13.055909,1.2221035
7.375,2.875,4.070592403411865,4.0,2.191672,4.183888,5.9723806,5.6925178,11.29267,3.5771897
2.875,7.375,3.976175546646118,4.099999904632568,5.8671885,5.7124276,2.166341,4.25857,12.923225,1.1653031
7.375,2.875,3.976175546646118,4.099999904632568,2.166341,4.25857,5.8671885,5.7124276,11.23231,3.519915
2.875,7.375,3.8786375522613525,4.199999809265137,5.7598257,5.731485,2.141856,4.333585,12.816064,1.0967203
7.375,2.875,3.8786375522613525,4.199999809265137,2.141856,4.333585,5.7598257,5.731485,11.173972,3.4614108
2.875,7.375,3.777822971343994,4.300000190734863,5.6501775,5.749659,2.1182618,4.4089437,12.706424,1.0278653
7.375,2.875,3.777822971343994,4.300000190734863,2.1182618,4.4089437,5.6501775,5.749659,11.11509,3.402048
2.875,7.375,3.6735572814941406,4.400000095367432,5.5381145,5.7669163,2.0956092,4.48466,12.594152,0.958725
7.375,2.875,3.6735572814941406,4.400000095367432,2.0956092,4.48466,5.5381145,5.7669163,11.077101,3.3415537
2.875,7.375,3.5656473636627197,4.5,5.423492,5.7832203,2.0739543,4.560748,12.476056,0.88985616
7.375,2.875,3.5656473636627197,4.5,2.0739543,4.560748,5.423492,5.7832203,11.054906,3.279803
2.875,7.375,3.4538731575012207,4.599999904632568,5.3061457,5.79853,2.0533612,4.6372237,12.348155,0.8217474
7.375,2.875,3.4538731575012207,4.599999904632568,2.0533612,4.6372237,5.3061457,5.79853,11.036438,3.2009666
2.875,7.375,3.337987184524536,4.700000286102295,5.1858897,5.812801,2.0339024,4.714104,12.211533,0.7487261
7.375,2.875,3.337987184524536,4.700000286102295,2.0339024,4.714104,5.1858897,5.812801,11.018062,3.1163433
2.875,7.375,3.217705726623535,4.800000190734863,5.06251,5.825983,2.0156612,4.791409,12.071755,0.6750313
7.375,2.875,3.217705726623535,4.800000190734863,2.0156612,4.791409,5.06251,5.825983,10.990339,3.0325785
2.875,7.375,3.092702627182007,4.900000095367432,4.9357595,5.838021,1.9987342,4.86916,11.928222,0.59727496
7.375,2.875,3.092702627182007,4.900000095367432,1.9987342,4.86916,4.9357595,5.838021,10.953331,2.9472759
2.875,7.375,2.9625978469848633,5.0,4.80535,5.848851,1.9832337,4.947382,11.791054,0.51790935
7.375,2.875,2.9625978469848633,5.0,1.9832337,4.947382,4.80535,5.848851,10.921608,2.8582842
2.875,7.375,2.826946496963501,5.100000381469727,4.67094,5.858404,1.9692924,5.0261016,11.678078,0.43736267
7.375,2.875,2.826946496963501,5.100000381469727,1.9692924,5.0261016,4.67094,5.858404,10.898238,2.7751381
2.875,7.375,2.6852195262908936,5.199999809265137,4.532123,5.866599,1.957069,5.1053505,11.570793,0.3555314
7.375,2.875,2.6852195262908936,5.199999809265137,1.957069,5.1053505,4.532123,5.866599,10.878531,2.6964083
2.875,7.375,2.536777973175049,5.299999713897705,4.3884053,5.8733454,1.9467562,5.1851645,11.4593935,0.27222067
7.375,2.875,2.536777973175049,5.299999713897705,1.9467562,5.1851645,4.3884053,5.8733454,10.859295,2.619355
2.875,7.375,2.380841016769409,5.399999618530273,4.2391768,5.8785386,1.9385918,5.265584,11.352367,0.19202216
7.375,2.875,2.380841016769409,5.399999618530273,1.9385918,5.265584,4.2391768,5.8785386,10.838869,2.5399158
2.875,7.375,2.216430187225342,5.5,4.0836678,5.882058,1.9328758,5.346656,11.244841,0.13007458
