,edge,message_x,message_y,dx,dy,r,mass_j,time
1114,"(0, 2)",-0.6867034,0.56764287,3.8983447551727295,-6.402291297912598,7.495760440826416,6.5,0.085999995470047
1115,"(1, 2)",0.15134673,0.49948612,-2.6248292922973633,-2.2995166778564453,3.489628314971924,6.5,0.085999995470047
1116,"(1, 0)",0.19155598,0.31208822,-6.52422571182251,4.102406978607178,7.706832408905029,6.0,0.08699999749660492
1117,"(2, 0)",0.1296619,0.18727252,-3.8983983993530273,6.401584148406982,7.495184421539307,6.0,0.08699999749660492
1118,"(0, 1)",-0.63078684,0.44760397,6.52422571182251,-4.102406978607178,7.706832408905029,4.75,0.08699999749660492
1119,"(2, 1)",-0.105810545,0.0647319,2.6258273124694824,2.2991771697998047,3.4901554584503174,4.75,0.08699999749660492
1120,"(0, 2)",-0.6866571,0.56760657,3.8983983993530273,-6.401584148406982,7.495184421539307,6.5,0.08699999749660492
1121,"(1, 2)",0.15140803,0.4994786,-2.6258273124694824,-2.2991771697998047,3.4901554584503174,6.5,0.08699999749660492
1122,"(1, 0)",0.19157672,0.31213233,-6.525277137756348,4.1020402908325195,7.707527160644531,6.0,0.08799999952316284
1123,"(2, 0)",0.12965806,0.18727925,-3.8984522819519043,6.400876998901367,7.494608402252197,6.0,0.08799999952316284
1124,"(0, 1)",-0.6308116,0.44761965,6.525277137756348,-4.1020402908325195,7.707527160644531,4.75,0.08799999952316284
1125,"(2, 1)",-0.105872035,0.06475022,2.6268248558044434,2.298837184906006,3.4906821250915527,4.75,0.08799999952316284
1126,"(0, 2)",-0.6866108,0.56757015,3.8984522819519043,-6.400876998901367,7.494608402252197,6.5,0.08799999952316284
1127,"(1, 2)",0.15146923,0.4994711,-2.6268248558044434,-2.298837184906006,3.4906821250915527,6.5,0.08799999952316284
1128,"(1, 0)",0.19159739,0.31217644,-6.526327133178711,4.101673126220703,7.708220958709717,6.0,0.08900000154972076
1129,"(2, 0)",0.12965418,0.18728602,-3.898505926132202,6.40017032623291,7.494032859802246,6.0,0.08900000154972076
1130,"(0, 1)",-0.63083625,0.44763556,6.526327133178711,-4.101673126220703,7.708220958709717,4.75,0.08900000154972076
1131,"(2, 1)",-0.105933465,0.06476856,2.627821445465088,2.298497200012207,3.49120831489563,4.75,0.08900000154972076
1132,"(0, 2)",-0.6865644,0.56753373,3.898505926132202,-6.40017032623291,7.494032859802246,6.5,0.08900000154972076
1133,"(1, 2)",0.15153037,0.49946347,-2.627821445465088,-2.298497200012207,3.49120831489563,6.5,0.08900000154972076
1134,"(1, 0)",0.19161813,0.31222054,-6.527377128601074,4.101305961608887,7.708914279937744,6.0,0.08999999612569809
1135,"(2, 0)",0.12965028,0.18729278,-3.898559808731079,6.39946174621582,7.49345588684082,6.0,0.08999999612569809
1136,"(0, 1)",-0.630861,0.4476513,6.527377128601074,-4.101305961608887,7.708914279937744,4.75,0.08999999612569809
1137,"(2, 1)",-0.10599494,0.06478699,2.628817319869995,2.2981557846069336,3.4917330741882324,4.75,0.08999999612569809
1138,"(0, 2)",-0.68651813,0.5674975,3.898559808731079,-6.39946174621582,7.49345588684082,6.5,0.08999999612569809
1139,"(1, 2)",0.15159173,0.49945578,-2.628817319869995,-2.2981557846069336,3.4917330741882324,6.5,0.08999999612569809
1140,"(1, 0)",0.19163881,0.31226465,-6.528426170349121,4.10093879699707,7.7096076011657715,6.0,0.09099999815225601
1141,"(2, 0)",0.1296464,0.18729955,-3.898613929748535,6.3987531661987305,7.4928789138793945,6.0,0.09099999815225601
1142,"(0, 1)",-0.63088566,0.44766697,6.528426170349121,-4.10093879699707,7.7096076011657715,4.75,0.09099999815225601
1143,"(2, 1)",-0.10605638,0.064805396,2.629812479019165,2.29781436920166,3.492257833480835,4.75,0.09099999815225601
1144,"(0, 2)",-0.6864717,0.5674609,3.898613929748535,-6.3987531661987305,7.4928789138793945,6.5,0.09099999815225601
1145,"(1, 2)",0.15165296,0.49944803,-2.629812479019165,-2.29781436920166,3.492257833480835,6.5,0.09099999815225601
1146,"(1, 0)",0.19165947,0.3123086,-6.52947473526001,4.10057258605957,7.710300922393799,6.0,0.09200000017881393
1147,"(2, 0)",0.12964253,0.18730631,-3.898667812347412,6.398043632507324,7.492300987243652,6.0,0.09200000017881393
1148,"(0, 1)",-0.63091034,0.44768277,6.52947473526001,-4.10057258605957,7.710300922393799,4.75,0.09200000017881393
1149,"(2, 1)",-0.10611783,0.06482389,2.6308069229125977,2.297471523284912,3.492781162261963,4.75,0.09200000017881393
1150,"(0, 2)",-0.68642527,0.56742436,3.898667812347412,-6.398043632507324,7.492300987243652,6.5,0.09200000017881393
1151,"(1, 2)",0.15171441,0.49944028,-2.6308069229125977,-2.297471523284912,3.492781162261963,6.5,0.09200000017881393
1152,"(1, 0)",0.19168012,0.3123526,-6.530522346496582,4.10020637512207,7.710992813110352,6.0,0.09300000220537186
1153,"(2, 0)",0.12963861,0.18731308,-3.898721933364868,6.397334098815918,7.49172306060791,6.0,0.09300000220537186
1154,"(0, 1)",-0.6309351,0.4476985,6.530522346496582,-4.10020637512207,7.710992813110352,4.75,0.09300000220537186
1155,"(2, 1)",-0.10617925,0.06484244,2.631800651550293,2.297128200531006,3.4933040142059326,4.75,0.09300000220537186
1156,"(0, 2)",-0.6863787,0.56738794,3.898721933364868,-6.397334098815918,7.49172306060791,6.5,0.09300000220537186
1157,"(1, 2)",0.1517758,0.49943236,-2.631800651550293,-2.297128200531006,3.4933040142059326,6.5,0.09300000220537186
1158,"(1, 0)",0.1917008,0.31239656,-6.531569957733154,4.099839687347412,7.711685657501221,6.0,0.09399999678134918
1159,"(2, 0)",0.12963475,0.18731984,-3.8987762928009033,6.396624565124512,7.491145610809326,6.0,0.09399999678134918
1160,"(0, 1)",-0.6309597,0.44771418,6.531569957733154,-4.099839687347412,7.711685657501221,4.75,0.09399999678134918
1161,"(2, 1)",-0.10624066,0.06486098,2.632793664932251,2.2967848777770996,3.493826389312744,4.75,0.09399999678134918
1162,"(0, 2)",-0.6863323,0.56735146,3.8987762928009033,-6.396624565124512,7.491145610809326,6.5,0.09399999678134918
1163,"(1, 2)",0.15183721,0.4994245,-2.632793664932251,-2.2967848777770996,3.493826389312744,6.5,0.09399999678134918
1164,"(1, 0)",0.1917214,0.3124405,-6.53261661529541,4.099473476409912,7.712377071380615,6.0,0.0949999988079071
1165,"(2, 0)",0.12963085,0.18732664,-3.8988308906555176,6.395913600921631,7.490566730499268,6.0,0.0949999988079071
1166,"(0, 1)",-0.6309843,0.44772992,6.53261661529541,-4.099473476409912,7.712377071380615,4.75,0.0949999988079071
1167,"(2, 1)",-0.10630209,0.06487959,2.6337859630584717,2.2964401245117188,3.4943478107452393,4.75,0.0949999988079071
1168,"(0, 2)",-0.6862857,0.5673148,3.8988308906555176,-6.395913600921631,7.490566730499268,6.5,0.0949999988079071
1169,"(1, 2)",0.15189858,0.4994165,-2.6337859630584717,-2.2964401245117188,3.4943478107452393,6.5,0.0949999988079071
1170,"(1, 0)",0.19174202,0.3124844,-6.533662796020508,4.09910774230957,7.713068962097168,6.0,0.09600000083446503
1171,"(2, 0)",0.12962696,0.18733343,-3.8988852500915527,6.39520263671875,7.489988327026367,6.0,0.09600000083446503
1172,"(0, 1)",-0.63100886,0.4477456,6.533662796020508,-4.09910774230957,7.713068962097168,4.75,0.09600000083446503
1173,"(2, 1)",-0.10636349,0.064898245,2.634777545928955,2.2960948944091797,3.494868278503418,4.75,0.09600000083446503
1174,"(0, 2)",-0.6862393,0.56727827,3.8988852500915527,-6.39520263671875,7.489988327026367,6.5,0.09600000083446503
1175,"(1, 2)",0.15196016,0.49940857,-2.634777545928955,-2.2960948944091797,3.494868278503418,6.5,0.09600000083446503
1176,"(1, 0)",0.19176264,0.3125283,-6.534708023071289,4.09874153137207,7.713759899139404,6.0,0.09700000286102295
1177,"(2, 0)",0.12962306,0.1873402,-3.898939847946167,6.394491195678711,7.489409446716309,6.0,0.09700000286102295
1178,"(0, 1)",-0.6310335,0.44776127,6.534708023071289,-4.09874153137207,7.713759899139404,4.75,0.09700000286102295
1179,"(2, 1)",-0.10642487,0.0649169,2.635768413543701,2.2957496643066406,3.4953885078430176,4.75,0.09700000286102295
1180,"(0, 2)",-0.6861928,0.5672417,3.898939847946167,-6.394491195678711,7.489409446716309,6.5,0.09700000286102295
1181,"(1, 2)",0.15202159,0.49940053,-2.635768413543701,-2.2957496643066406,3.4953885078430176,6.5,0.09700000286102295
1182,"(1, 0)",0.19178322,0.3125722,-6.53575325012207,4.098376274108887,7.714451313018799,6.0,0.09799999743700027
1183,"(2, 0)",0.1296192,0.18734705,-3.8989946842193604,6.393779277801514,7.488830089569092,6.0,0.09799999743700027
1184,"(0, 1)",-0.6310581,0.44777694,6.53575325012207,-4.098376274108887,7.714451313018799,4.75,0.09799999743700027
1185,"(2, 1)",-0.10648627,0.06493562,2.636758327484131,2.295403003692627,3.4959075450897217,4.75,0.09799999743700027
1186,"(0, 2)",-0.68614614,0.56720513,3.8989946842193604,-6.393779277801514,7.488830089569092,6.5,0.09799999743700027
1187,"(1, 2)",0.15208316,0.4993923,-2.636758327484131,-2.295403003692627,3.4959075450897217,6.5,0.09799999743700027
1188,"(1, 0)",-0.3104031,0.17294767,7.570178031921387,1.1876362562179565,7.662772178649902,3.0,0.0
1189,"(2, 0)",-0.0035571642,-0.030171048,4.314340591430664,6.066192150115967,7.443938732147217,3.0,0.0
1190,"(0, 1)",0.010950388,0.33042118,-7.570178031921387,-1.1876362562179565,7.662772178649902,1.5,0.0
1191,"(2, 1)",0.094788015,0.09476254,-3.2558369636535645,4.878556251525879,5.865218639373779,1.5,0.0
1192,"(0, 2)",-0.2472197,0.7493452,-4.314340591430664,-6.066192150115967,7.443938732147217,6.5,0.0
1193,"(1, 2)",-0.53879607,0.4855872,3.2558369636535645,-4.878556251525879,5.865218639373779,6.5,0.0
1194,"(1, 0)",-0.31029826,0.17286485,7.570827484130859,1.1891883611679077,7.663654327392578,3.0,0.0010000000474974513
1195,"(2, 0)",-0.0035537612,-0.030164506,4.315418243408203,6.066866397857666,7.445112705230713,3.0,0.0010000000474974513
1196,"(0, 1)",0.010876453,0.330481,-7.570827484130859,-1.1891883611679077,7.663654327392578,1.5,0.0010000000474974513
1197,"(2, 1)",0.09477125,0.09474636,-3.255408763885498,4.877677917480469,5.8642497062683105,1.5,0.0010000000474974513
1198,"(0, 2)",-0.24726424,0.7494185,-4.315418243408203,-6.066866397857666,7.445112705230713,6.5,0.0010000000474974513
1199,"(1, 2)",-0.5386961,0.48554417,3.255408763885498,-4.877677917480469,5.8642497062683105,6.5,0.0010000000474974513
1200,"(1, 0)",-0.3101927,0.1727835,7.571476459503174,1.1907405853271484,7.664536476135254,3.0,0.0020000000949949026
1201,"(2, 0)",-0.0035503749,-0.03015801,4.316495895385742,6.067540168762207,7.446286201477051,3.0,0.0020000000949949026
1202,"(0, 1)",0.010802535,0.3305409,-7.571476459503174,-1.1907405853271484,7.664536476135254,1.5,0.0020000000949949026
1203,"(2, 1)",0.09475449,0.09473022,-3.2549805641174316,4.876799583435059,5.863281726837158,1.5,0.0020000000949949026
1204,"(0, 2)",-0.24730875,0.7494919,-4.316495895385742,-6.067540168762207,7.446286201477051,6.5,0.0020000000949949026
1205,"(1, 2)",-0.53859615,0.4855009,3.2549805641174316,-4.876799583435059,5.863281726837158,6.5,0.0020000000949949026
1206,"(1, 0)",-0.3100869,0.17270282,7.572125434875488,1.1922926902770996,7.66541862487793,3.0,0.003000000026077032
1207,"(2, 0)",-0.0035469625,-0.030151505,4.317573547363281,6.068213939666748,7.447460174560547,3.0,0.003000000026077032
1208,"(0, 1)",0.010728592,0.33060074,-7.572125434875488,-1.1922926902770996,7.66541862487793,1.5,0.003000000026077032
1209,"(2, 1)",0.09473768,0.09471399,-3.2545523643493652,4.875921249389648,5.862313270568848,1.5,0.003000000026077032
1210,"(0, 2)",-0.24735314,0.7495652,-4.317573547363281,-6.068213939666748,7.447460174560547,6.5,0.003000000026077032
1211,"(1, 2)",-0.5384962,0.48545775,3.2545523643493652,-4.875921249389648,5.862313270568848,6.5,0.003000000026077032
1212,"(1, 0)",-0.30998105,0.17262214,7.572774887084961,1.1938450336456299,7.66630220413208,3.0,0.004000000189989805
1213,"(2, 0)",-0.003543578,-0.030144997,4.318650245666504,6.068887233734131,7.448632717132568,3.0,0.004000000189989805
1214,"(0, 1)",0.010654563,0.33066052,-7.572774887084961,-1.1938450336456299,7.66630220413208,1.5,0.004000000189989805
1215,"(2, 1)",0.094720885,0.09469781,-3.254124164581299,4.875041961669922,5.861344337463379,1.5,0.004000000189989805
1216,"(0, 2)",-0.24739753,0.7496384,-4.318650245666504,-6.068887233734131,7.448632717132568,6.5,0.004000000189989805
1217,"(1, 2)",-0.53839606,0.48541448,3.254124164581299,-4.875041961669922,5.861344337463379,6.5,0.004000000189989805
1218,"(1, 0)",-0.30987516,0.17254147,7.573423385620117,1.195397138595581,7.667184352874756,3.0,0.004999999888241291
1219,"(2, 0)",-0.0035401992,-0.030138504,4.319727897644043,6.0695600509643555,7.449805736541748,3.0,0.004999999888241291
1220,"(0, 1)",0.010580642,0.33072034,-7.573423385620117,-1.195397138595581,7.667184352874756,1.5,0.004999999888241291
1221,"(2, 1)",0.09470409,0.09468164,-3.2536959648132324,4.8741631507873535,5.860375881195068,1.5,0.004999999888241291
1222,"(0, 2)",-0.2474418,0.7497117,-4.319727897644043,-6.0695600509643555,7.449805736541748,6.5,0.004999999888241291
1223,"(1, 2)",-0.538296,0.48537132,3.2536959648132324,-4.8741631507873535,5.860375881195068,6.5,0.004999999888241291
1224,"(1, 0)",-0.30976933,0.1724607,7.57407283782959,1.1969494819641113,7.6680684089660645,3.0,0.006000000052154064
1225,"(2, 0)",-0.0035368148,-0.030131996,4.320804595947266,6.070233345031738,7.450978755950928,3.0,0.006000000052154064
1226,"(0, 1)",0.010506624,0.3307801,-7.57407283782959,-1.1969494819641113,7.6680684089660645,1.5,0.006000000052154064
1227,"(2, 1)",0.0946873,0.09466543,-3.253267765045166,4.873283863067627,5.859406471252441,1.5,0.006000000052154064
1228,"(0, 2)",-0.24748619,0.7497849,-4.320804595947266,-6.070233345031738,7.450978755950928,6.5,0.006000000052154064
1229,"(1, 2)",-0.538196,0.48532805,3.253267765045166,-4.873283863067627,5.859406471252441,6.5,0.006000000052154064
1230,"(1, 0)",-0.30966336,0.17237997,7.57472038269043,1.1985018253326416,7.668950080871582,3.0,0.007000000216066837
1231,"(2, 0)",-0.0035334248,-0.030125491,4.3218817710876465,6.070906162261963,7.452151298522949,3.0,0.007000000216066837
1232,"(0, 1)",0.010432633,0.33083984,-7.57472038269043,-1.1985018253326416,7.668950080871582,1.5,0.007000000216066837
1233,"(2, 1)",0.09467048,0.09464922,-3.252838611602783,4.872404098510742,5.858436584472656,1.5,0.007000000216066837
1234,"(0, 2)",-0.2475306,0.7498582,-4.3218817710876465,-6.070906162261963,7.452151298522949,6.5,0.007000000216066837
1235,"(1, 2)",-0.5380958,0.4852849,3.252838611602783,-4.872404098510742,5.858436584472656,6.5,0.007000000216066837
1236,"(1, 0)",-0.3095574,0.17229924,7.5753679275512695,1.2000541687011719,7.669832229614258,3.0,0.00800000037997961
1237,"(2, 0)",-0.0035300348,-0.030118998,4.322958946228027,6.0715789794921875,7.453324794769287,3.0,0.00800000037997961
1238,"(0, 1)",0.010358645,0.33089963,-7.5753679275512695,-1.2000541687011719,7.669832229614258,1.5,0.00800000037997961
1239,"(2, 1)",0.09465367,0.094633006,-3.2524094581604004,4.871524810791016,5.857467174530029,1.5,0.00800000037997961
1240,"(0, 2)",-0.24757503,0.74993134,-4.322958946228027,-6.0715789794921875,7.453324794769287,6.5,0.00800000037997961
1241,"(1, 2)",-0.5379957,0.48524156,3.2524094581604004,-4.871524810791016,5.857467174530029,6.5,0.00800000037997961
1242,"(1, 0)",-0.3094515,0.1722185,7.576015472412109,1.2016067504882812,7.67071533203125,3.0,0.009000000543892384
1243,"(2, 0)",-0.0035266522,-0.030112475,4.32403564453125,6.072251796722412,7.45449686050415,3.0,0.009000000543892384
1244,"(0, 1)",0.01028456,0.3309594,-7.576015472412109,-1.2016067504882812,7.67071533203125,1.5,0.009000000543892384
1245,"(2, 1)",0.09463686,0.09461682,-3.2519803047180176,4.870645046234131,5.856496810913086,1.5,0.009000000543892384
1246,"(0, 2)",-0.24761933,0.7500046,-4.32403564453125,-6.072251796722412,7.45449686050415,6.5,0.009000000543892384
1247,"(1, 2)",-0.5378955,0.48519835,3.2519803047180176,-4.870645046234131,5.856496810913086,6.5,0.009000000543892384
1248,"(1, 0)",-0.3093455,0.17213771,7.576663017272949,1.2031593322753906,7.671597957611084,3.0,0.010000000707805157
1249,"(2, 0)",-0.003523279,-0.030105997,4.325112342834473,6.07292366027832,7.455668926239014,3.0,0.010000000707805157
1250,"(0, 1)",0.010210535,0.33101913,-7.576663017272949,-1.2031593322753906,7.671597957611084,1.5,0.010000000707805157
1251,"(2, 1)",0.09462005,0.094600566,-3.2515511512756348,4.86976432800293,5.855526447296143,1.5,0.010000000707805157
1252,"(0, 2)",-0.24766363,0.75007766,-4.325112342834473,-6.07292366027832,7.455668926239014,6.5,0.010000000707805157
1253,"(1, 2)",-0.5377953,0.48515508,3.2515511512756348,-4.86976432800293,5.855526447296143,6.5,0.010000000707805157
1254,"(1, 0)",-0.30923963,0.17205697,7.577310562133789,1.2047119140625,7.672481060028076,3.0,0.010999999940395355
1255,"(2, 0)",-0.0035198815,-0.0300995,4.326189041137695,6.073596000671387,7.456840991973877,3.0,0.010999999940395355
1256,"(0, 1)",0.0101364385,0.3310789,-7.577310562133789,-1.2047119140625,7.672481060028076,1.5,0.010999999940395355
1257,"(2, 1)",0.09460322,0.09458434,-3.251121997833252,4.868884086608887,5.854556083679199,1.5,0.010999999940395355
1258,"(0, 2)",-0.24770792,0.7501509,-4.326189041137695,-6.073596000671387,7.456840991973877,6.5,0.010999999940395355
1259,"(1, 2)",-0.53769505,0.4851118,3.251121997833252,-4.868884086608887,5.854556083679199,6.5,0.010999999940395355
1260,"(1, 0)",-0.30913368,0.17197621,7.577958106994629,1.2062644958496094,7.673364639282227,3.0,0.012000000104308128
1261,"(2, 0)",-0.0035165139,-0.030093007,4.32726526260376,6.074267864227295,7.45801305770874,3.0,0.012000000104308128
1262,"(0, 1)",0.010062369,0.33113855,-7.577958106994629,-1.2062644958496094,7.673364639282227,1.5,0.012000000104308128
1263,"(2, 1)",0.0945864,0.09456814,-3.250692844390869,4.8680033683776855,5.853585243225098,1.5,0.012000000104308128
1264,"(0, 2)",-0.24775223,0.7502241,-4.32726526260376,-6.074267864227295,7.45801305770874,6.5,0.012000000104308128
1265,"(1, 2)",-0.53759474,0.48506847,3.250692844390869,-4.8680033683776855,5.853585243225098,6.5,0.012000000104308128
1266,"(1, 0)",-0.30902764,0.17189541,7.578604698181152,1.2078170776367188,7.6742472648620605,3.0,0.013000000268220901
1267,"(2, 0)",-0.0035131332,-0.030086499,4.328341484069824,6.074939727783203,7.459184646606445,3.0,0.013000000268220901
1268,"(0, 1)",0.00998831,0.3311983,-7.578604698181152,-1.2078170776367188,7.6742472648620605,1.5,0.013000000268220901
1269,"(2, 1)",0.09456954,0.094551854,-3.25026273727417,4.867122650146484,5.852613925933838,1.5,0.013000000268220901
1270,"(0, 2)",-0.24779646,0.7502973,-4.328341484069824,-6.074939727783203,7.459184646606445,6.5,0.013000000268220901
1271,"(1, 2)",-0.5374945,0.48502514,3.25026273727417,-4.867122650146484,5.852613925933838,6.5,0.013000000268220901
1272,"(1, 0)",-0.30892166,0.17181462,7.579250812530518,1.2093697786331177,7.6751298904418945,3.0,0.014000000432133675
1273,"(2, 0)",-0.003509745,-0.03008001,4.329418182373047,6.075611591339111,7.46035623550415,3.0,0.014000000432133675
1274,"(0, 1)",0.009914154,0.33125794,-7.579250812530518,-1.2093697786331177,7.6751298904418945,1.5,0.014000000432133675
1275,"(2, 1)",0.094552696,0.09453563,-3.2498326301574707,4.866241455078125,5.85164213180542,1.5,0.014000000432133675
1276,"(0, 2)",-0.24784075,0.75037044,-4.329418182373047,-6.075611591339111,7.46035623550415,6.5,0.014000000432133675
1277,"(1, 2)",-0.5373941,0.48498186,3.2498326301574707,-4.866241455078125,5.85164213180542,6.5,0.014000000432133675
1278,"(1, 0)",-0.30881563,0.1717338,7.579896926879883,1.2109225988388062,7.676012992858887,3.0,0.015000000596046448
1279,"(2, 0)",-0.0035063718,-0.030073516,4.330494403839111,6.076282978057861,7.4615278244018555,3.0,0.015000000596046448
1280,"(0, 1)",0.009840043,0.33131763,-7.579896926879883,-1.2109225988388062,7.676012992858887,1.5,0.015000000596046448
1281,"(2, 1)",0.09453585,0.09451937,-3.2494025230407715,4.865360260009766,5.85067081451416,1.5,0.015000000596046448
1282,"(0, 2)",-0.24788505,0.7504436,-4.330494403839111,-6.076282978057861,7.4615278244018555,6.5,0.015000000596046448
1283,"(1, 2)",-0.5372937,0.48493847,3.2494025230407715,-4.865360260009766,5.85067081451416,6.5,0.015000000596046448
1284,"(1, 0)",-0.30870962,0.17165297,7.580543041229248,1.212475299835205,7.676896095275879,3.0,0.01600000075995922
1285,"(2, 0)",-0.0035029873,-0.030067015,4.331570625305176,6.076954364776611,7.4626994132995605,3.0,0.01600000075995922
1286,"(0, 1)",0.0097659025,0.3313773,-7.580543041229248,-1.212475299835205,7.676896095275879,1.5,0.01600000075995922
1287,"(2, 1)",0.09451902,0.09450311,-3.2489724159240723,4.864479064941406,5.849699020385742,1.5,0.01600000075995922
1288,"(0, 2)",-0.24792932,0.75051683,-4.331570625305176,-6.076954364776611,7.4626994132995605,6.5,0.01600000075995922
1289,"(1, 2)",-0.5371935,0.4848952,3.2489724159240723,-4.864479064941406,5.849699020385742,6.5,0.01600000075995922
1290,"(1, 0)",-0.30860355,0.17157212,7.581189155578613,1.214028239250183,7.677779197692871,3.0,0.017000000923871994
1291,"(2, 0)",-0.0034996215,-0.030060522,4.332646369934082,6.077625274658203,7.463870048522949,3.0,0.017000000923871994
1292,"(0, 1)",0.009689854,0.331435,-7.581189155578613,-1.214028239250183,7.677779197692871,1.5,0.017000000923871994
1293,"(2, 1)",0.09450215,0.094486855,-3.248542308807373,4.8635969161987305,5.848726749420166,1.5,0.017000000923871994
1294,"(0, 2)",-0.2479734,0.7505897,-4.332646369934082,-6.077625274658203,7.463870048522949,6.5,0.017000000923871994
1295,"(1, 2)",-0.53709304,0.48485187,3.248542308807373,-4.8635969161987305,5.848726749420166,6.5,0.017000000923871994
1296,"(1, 0)",-0.30849755,0.1714913,7.58183479309082,1.2155811786651611,7.678662300109863,3.0,0.018000001087784767
1297,"(2, 0)",-0.0034962427,-0.030054037,4.3337225914001465,6.078296184539795,7.465041160583496,3.0,0.018000001087784767
1298,"(0, 1)",0.00961229,0.3314912,-7.58183479309082,-1.2155811786651611,7.678662300109863,1.5,0.018000001087784767
1299,"(2, 1)",0.09448529,0.09447058,-3.248112201690674,4.862714767456055,5.847754001617432,1.5,0.018000001087784767
1300,"(0, 2)",-0.24801764,0.7506629,-4.3337225914001465,-6.078296184539795,7.465041160583496,6.5,0.018000001087784767
1301,"(1, 2)",-0.5369926,0.48480847,3.248112201690674,-4.862714767456055,5.847754001617432,6.5,0.018000001087784767
1302,"(1, 0)",-0.3083914,0.17141038,7.582479476928711,1.2171342372894287,7.679544925689697,3.0,0.01900000125169754
1303,"(2, 0)",-0.0034928787,-0.03004755,4.334798812866211,6.0789666175842285,7.466211795806885,3.0,0.01900000125169754
1304,"(0, 1)",0.009534696,0.3315474,-7.582479476928711,-1.2171342372894287,7.679544925689697,1.5,0.01900000125169754
1305,"(2, 1)",0.094468415,0.094454296,-3.247681140899658,4.861832618713379,5.846781253814697,1.5,0.01900000125169754
1306,"(0, 2)",-0.24806179,0.75073594,-4.334798812866211,-6.0789666175842285,7.466211795806885,6.5,0.01900000125169754
1307,"(1, 2)",-0.5368921,0.48476514,3.247681140899658,-4.861832618713379,5.846781253814697,6.5,0.01900000125169754
1308,"(1, 0)",-0.3082853,0.17132956,7.583124160766602,1.2186872959136963,7.6804280281066895,3.0,0.020000001415610313
1309,"(2, 0)",-0.0034895074,-0.030041069,4.335874557495117,6.07963752746582,7.467382431030273,3.0,0.020000001415610313
1310,"(0, 1)",0.009457091,0.33160353,-7.583124160766602,-1.2186872959136963,7.6804280281066895,1.5,0.020000001415610313
1311,"(2, 1)",0.09445154,0.09443801,-3.2472500801086426,4.860950469970703,5.845808029174805,1.5,0.020000001415610313
1312,"(0, 2)",-0.24810602,0.750809,-4.335874557495117,-6.07963752746582,7.467382431030273,6.5,0.020000001415610313
1313,"(1, 2)",-0.53679156,0.48472175,3.2472500801086426,-4.860950469970703,5.845808029174805,6.5,0.020000001415610313
1314,"(1, 0)",-0.30817923,0.17124864,7.583768844604492,1.2202401161193848,7.681310653686523,3.0,0.021000001579523087
1315,"(2, 0)",-0.0034861322,-0.030034557,4.336950302124023,6.080307960510254,7.468553066253662,3.0,0.021000001579523087
1316,"(0, 1)",0.009379523,0.33165967,-7.583768844604492,-1.2202401161193848,7.681310653686523,1.5,0.021000001579523087
1317,"(2, 1)",0.09443466,0.09442174,-3.246819019317627,4.860067844390869,5.844834804534912,1.5,0.021000001579523087
1318,"(0, 2)",-0.24815018,0.7508821,-4.336950302124023,-6.080307960510254,7.468553066253662,6.5,0.021000001579523087
1319,"(1, 2)",-0.53669107,0.48467842,3.246819019317627,-4.860067844390869,5.844834804534912,6.5,0.021000001579523087
1320,"(1, 0)",-0.3080731,0.17116776,7.584413528442383,1.221793293952942,7.682194232940674,3.0,0.02199999988079071
1321,"(2, 0)",-0.0034827832,-0.030028068,4.3380255699157715,6.080977916717529,7.469722747802734,3.0,0.02199999988079071
1322,"(0, 1)",0.009301854,0.33171582,-7.584413528442383,-1.221793293952942,7.682194232940674,1.5,0.02199999988079071
1323,"(2, 1)",0.09441778,0.09440548,-3.2463879585266113,4.859184741973877,5.843861103057861,1.5,0.02199999988079071
1324,"(0, 2)",-0.24819432,0.7509551,-4.3380255699157715,-6.080977916717529,7.469722747802734,6.5,0.02199999988079071
1325,"(1, 2)",-0.5365905,0.4846349,3.2463879585266113,-4.859184741973877,5.843861103057861,6.5,0.02199999988079071
1326,"(1, 0)",-0.307967,0.1710869,7.585058212280273,1.223346471786499,7.683077812194824,3.0,0.023000000044703484
1327,"(2, 0)",-0.0034794006,-0.030021604,4.3391008377075195,6.081647872924805,7.470892906188965,3.0,0.023000000044703484
1328,"(0, 1)",0.009224219,0.331772,-7.585058212280273,-1.223346471786499,7.683077812194824,1.5,0.023000000044703484
1329,"(2, 1)",0.09440087,0.09438918,-3.2459568977355957,4.858301162719727,5.842886924743652,1.5,0.023000000044703484
1330,"(0, 2)",-0.24823847,0.75102806,-4.3391008377075195,-6.081647872924805,7.470892906188965,6.5,0.023000000044703484
1331,"(1, 2)",-0.5364899,0.48459157,3.2459568977355957,-4.858301162719727,5.842886924743652,6.5,0.023000000044703484
1332,"(1, 0)",-0.3078609,0.17100602,7.585702419281006,1.2248996496200562,7.683960914611816,3.0,0.024000000208616257
1333,"(2, 0)",-0.0034760367,-0.030015126,4.340176582336426,6.08231782913208,7.472063064575195,3.0,0.024000000208616257
1334,"(0, 1)",0.009146588,0.33182812,-7.585702419281006,-1.2248996496200562,7.683960914611816,1.5,0.024000000208616257
1335,"(2, 1)",0.09438401,0.09437289,-3.24552583694458,4.857418060302734,5.841913223266602,1.5,0.024000000208616257
1336,"(0, 2)",-0.24828257,0.7511011,-4.340176582336426,-6.08231782913208,7.472063064575195,6.5,0.024000000208616257
